D1,D2,D3,D4,D7,D8,D9,D10,D11,D12,D13,D14,D15,D17,R1,SR2,R3,H1,H2,H3,H4,H5,T1,T2,M,θ,ZX_IN,ZX_OUT,JX_IN,JX_OUT,ZJ_U,ZJ_D,FL_ZKL,LS_YJL,FL_JXWYL
3777.3,4354.5,4673.1,3010.3,3917.8,3801.7,3951.7,4686.0,4079.1,4091.0,3991.7,3999.3,4009.3,4162.9,407.8,4054.7,141.3,193.4,848.2,603.0,282.2,139.7,163.5,236.5,58.0,24.9,-1.74542604,16.15906104,-0.1740579,9.61459375,0.11438665,-0.13004855,-2.94458396,5614920.45864612,-0.43473851
3777.3,4354.5,4673.1,3010.3,3917.8,3801.7,3951.7,4686.0,4079.1,4091.0,3991.7,3999.3,4009.3,4162.9,407.8,4054.7,141.3,193.4,848.2,603.0,282.2,139.7,163.5,236.5,58.0,24.9,-1.74542604,16.15906104,-0.1740579,9.61459375,0.11438665,-0.13004855,-2.94458396,5614920.45864612,-0.43473851
3777.3,4354.5,4673.1,3010.3,3917.8,3801.7,3951.7,4686.0,4079.1,4091.0,3991.7,3999.3,4009.3,4162.9,407.8,4054.7,141.3,193.4,848.2,603.0,282.2,139.7,163.5,236.5,58.0,24.9,-1.74542604,16.15906104,-0.1740579,9.61459375,0.11438665,-0.13004855,-2.94458396,5614920.45864612,-0.43473851
3777.3,4354.5,4673.1,3010.3,3917.8,3801.7,3951.7,4686.0,4079.1,4091.0,3991.7,3999.3,4009.3,4162.9,407.8,4054.7,141.3,193.4,848.2,603.0,282.2,139.7,163.5,236.5,58.0,24.9,-1.74542604,16.15906104,-0.1740579,9.61459375,0.11438665,-0.13004855,-2.94458396,5614920.45864612,-0.43473851
3777.3,4354.5,4673.1,3010.3,3917.8,3801.7,3951.7,4686.0,4079.1,4091.0,3991.7,3999.3,4009.3,4162.9,407.8,4054.7,141.3,193.4,848.2,603.0,282.2,139.7,163.5,236.5,58.0,24.9,-1.74542604,16.15906104,-0.1740579,9.61459375,0.11438665,-0.13004855,-2.94458396,5614920.45864612,-0.43473851
3785.7,4355.3,4671.8,3000.0,3925.1,3791.6,3955.3,4685.0,4076.5,4087.8,3990.1,3994.1,4009.6,4148.1,401.8,4065.2,154.0,193.1,852.9,596.3,274.5,134.7,167.1,235.8,58.0,29.5,-2.01398221,15.85851893,-0.04225001,9.64492208,0.11171728,-0.12897212,-3.2262179,5592497.62874346,-0.40777228
3785.7,4355.3,4671.8,3000.0,3925.1,3791.6,3955.3,4685.0,4076.5,4087.8,3990.1,3994.1,4009.6,4148.1,401.8,4065.2,154.0,193.1,852.9,596.3,274.5,134.7,167.1,235.8,58.0,29.5,-2.01398221,15.85851893,-0.04225001,9.64492208,0.11171728,-0.12897212,-3.2262179,5592497.62874346,-0.40777228
3785.7,4355.3,4671.8,3000.0,3925.1,3791.6,3955.3,4685.0,4076.5,4087.8,3990.1,3994.1,4009.6,4148.1,401.8,4065.2,154.0,193.1,852.9,596.3,274.5,134.7,167.1,235.8,58.0,29.5,-2.01398221,15.85851893,-0.04225001,9.64492208,0.11171728,-0.12897212,-3.2262179,5592497.62874346,-0.40777228
3785.7,4355.3,4671.8,3000.0,3925.1,3791.6,3955.3,4685.0,4076.5,4087.8,3990.1,3994.1,4009.6,4148.1,401.8,4065.2,154.0,193.1,852.9,596.3,274.5,134.7,167.1,235.8,58.0,29.5,-2.01398221,15.85851893,-0.04225001,9.64492208,0.11171728,-0.12897212,-3.2262179,5592497.62874346,-0.40777228
3785.7,4355.3,4671.8,3000.0,3925.1,3791.6,3955.3,4685.0,4076.5,4087.8,3990.1,3994.1,4009.6,4148.1,401.8,4065.2,154.0,193.1,852.9,596.3,274.5,134.7,167.1,235.8,58.0,29.5,-2.01398221,15.85851893,-0.04225001,9.64492208,0.11171728,-0.12897212,-3.2262179,5592497.62874346,-0.40777228
3785.7,4355.3,4671.8,3000.0,3925.1,3791.6,3955.3,4685.0,4076.5,4087.8,3990.1,3994.1,4009.6,4148.1,401.8,4065.2,154.0,193.1,852.9,596.3,274.5,134.7,167.1,235.8,58.0,29.5,-2.01398221,15.85851893,-0.04225001,9.64492208,0.11171728,-0.12897212,-3.2262179,5592497.62874346,-0.40777228
3785.7,4355.3,4671.8,3000.0,3925.1,3791.6,3955.3,4685.0,4076.5,4087.8,3990.1,3994.1,4009.6,4148.1,401.8,4065.2,154.0,193.1,852.9,596.3,274.5,134.7,167.1,235.8,58.0,29.5,-2.01398221,15.85851893,-0.04225001,9.64492208,0.11171728,-0.12897212,-3.2262179,5592497.62874346,-0.40777228
3785.7,4355.3,4671.8,3000.0,3925.1,3791.6,3955.3,4685.0,4076.5,4087.8,3990.1,3994.1,4009.6,4148.1,401.8,4065.2,154.0,193.1,852.9,596.3,274.5,134.7,167.1,235.8,58.0,29.5,-2.01398221,15.85851893,-0.04225001,9.64492208,0.11171728,-0.12897212,-3.2262179,5592497.62874346,-0.40777228
3785.7,4355.3,4671.8,3000.0,3925.1,3791.6,3955.3,4685.0,4076.5,4087.8,3990.1,3994.1,4009.6,4148.1,401.8,4065.2,154.0,193.1,852.9,596.3,274.5,134.7,167.1,235.8,58.0,29.5,-2.01398221,15.85851893,-0.04225001,9.64492208,0.11171728,-0.12897212,-3.2262179,5592497.62874346,-0.40777228
3785.7,4355.3,4671.8,3000.0,3925.1,3791.6,3955.3,4685.0,4076.5,4087.8,3990.1,3994.1,4009.6,4148.1,401.8,4065.2,154.0,193.1,852.9,596.3,274.5,134.7,167.1,235.8,58.0,29.5,-2.01398221,15.85851893,-0.04225001,9.64492208,0.11171728,-0.12897212,-3.2262179,5592497.62874346,-0.40777228
3785.7,4355.3,4671.8,3000.0,3925.1,3791.6,3955.3,4685.0,4076.5,4087.8,3990.1,3994.1,4009.6,4148.1,401.8,4065.2,154.0,193.1,852.9,596.3,274.5,134.7,167.1,235.8,58.0,29.5,-2.01398221,15.85851893,-0.04225001,9.64492208,0.11171728,-0.12897212,-3.2262179,5592497.62874346,-0.40777228
3785.7,4355.3,4671.8,3000.0,3925.1,3791.6,3955.3,4685.0,4076.5,4087.8,3990.1,3994.1,4009.6,4148.1,401.8,4065.2,154.0,193.1,852.9,596.3,274.5,134.7,167.1,235.8,58.0,29.5,-2.01398221,15.85851893,-0.04225001,9.64492208,0.11171728,-0.12897212,-3.2262179,5592497.62874346,-0.40777228
3785.7,4355.3,4671.8,3000.0,3925.1,3791.6,3955.3,4685.0,4076.5,4087.8,3990.1,3994.1,4009.6,4148.1,401.8,4065.2,154.0,193.1,852.9,596.3,274.5,134.7,167.1,235.8,58.0,29.5,-2.01398221,15.85851893,-0.04225001,9.64492208,0.11171728,-0.12897212,-3.2262179,5592497.62874346,-0.40777228
3785.7,4355.3,4671.8,3000.0,3925.1,3791.6,3955.3,4685.0,4076.5,4087.8,3990.1,3994.1,4009.6,4148.1,401.8,4065.2,154.0,193.1,852.9,596.3,274.5,134.7,167.1,235.8,58.0,29.5,-2.01398221,15.85851893,-0.04225001,9.64492208,0.11171728,-0.12897212,-3.2262179,5592497.62874346,-0.40777228
3769.7,4352.0,4679.0,3005.1,3926.6,3800.5,3955.2,4694.6,4076.9,4085.5,3988.2,4001.5,4007.2,4165.8,395.8,4052.7,153.2,196.9,847.3,594.9,269.5,127.7,163.6,229.8,58.0,22.0,-2.23607895,15.75871314,-0.39071657,9.52329861,0.11630097,-0.12689821,-3.41193079,5627319.25450098,-0.54845664
3778.3,4360.5,4665.4,3002.7,3929.0,3802.4,3952.0,4682.5,4069.2,4080.0,3989.0,4012.0,4023.6,4156.6,404.4,4061.6,147.3,203.8,842.1,597.8,275.4,142.2,169.9,236.8,58.0,15.8,-1.5051579,16.320498,-0.26756321,9.58774951,0.11648506,-0.12868171,-2.77698431,5559244.80288488,-0.45816138
3778.3,4360.5,4665.4,3002.7,3929.0,3802.4,3952.0,4682.5,4069.2,4080.0,3989.0,4012.0,4023.6,4156.6,404.4,4061.6,147.3,203.8,842.1,597.8,275.4,142.2,169.9,236.8,58.0,15.8,-1.5051579,16.320498,-0.26756321,9.58774951,0.11648506,-0.12868171,-2.77698431,5559244.80288488,-0.45816138
3780.7,4347.2,4672.7,2994.6,3925.3,3799.9,3949.5,4687.0,4069.3,4090.6,3989.0,3997.2,4006.3,4153.3,391.3,4051.5,146.6,195.2,848.9,606.3,286.3,126.7,161.0,236.2,58.0,16.5,-2.26891399,15.71726892,-0.2417562,9.55104846,0.11408656,-0.12226084,-3.39170085,5632659.92398791,-0.52778276
3780.7,4347.2,4672.7,2994.6,3925.3,3799.9,3949.5,4687.0,4069.3,4090.6,3989.0,3997.2,4006.3,4153.3,391.3,4051.5,146.6,195.2,848.9,606.3,286.3,126.7,161.0,236.2,58.0,16.5,-2.26891399,15.71726892,-0.24175619999999998,9.55104846,0.11408656,-0.12226084,-3.39170085,5632659.92398791,-0.52778276
3780.7,4347.2,4672.7,2994.6,3925.3,3799.9,3949.5,4687.0,4069.3,4090.6,3989.0,3997.2,4006.3,4153.3,391.3,4051.5,146.6,195.2,848.9,606.3,286.3,126.7,161.0,236.2,58.0,16.5,-2.26891399,15.71726892,-0.2417562,9.55104846,0.11408656,-0.12226084,-3.39170085,5632659.92398791,-0.52778276
3777.9,4349.7,4682.1,3010.6,3920.7,3797.9,3948.0,4683.1,4077.9,4090.5,3992.1,4003.7,4009.5,4162.5,397.2,4053.3,151.0,200.1,851.6,601.8,287.0,137.0,163.9,235.9,58.0,20.6,-1.77323976,16.14147365,-0.37911383,9.56096143,0.11294623,-0.12680229,-2.97890847,5627879.86542611,-0.48012228
3777.9,4349.7,4682.1,3010.6,3920.7,3797.9,3948.0,4683.1,4077.9,4090.5,3992.1,4003.7,4009.5,4162.5,397.2,4053.3,151.0,200.1,851.6,601.8,287.0,137.0,163.9,235.9,58.0,20.6,-1.77323976,16.14147365,-0.37911383,9.56096143,0.11294623,-0.12680229,-2.97890847,5627879.86542611,-0.48012228
3767.8,4349.3,4672.9,3010.3,3920.6,3798.6,3954.4,4683.3,4066.6,4081.8,3987.1,3999.9,4007.1,4162.0,398.6,4052.5,145.0,208.7,850.5,604.3,279.9,128.5,167.5,237.2,58.0,18.6,-1.94827395,16.00546736,-0.40301207,9.52183063,0.11566926,-0.12367863,-3.10485437,5618427.692021,-0.52911452
3767.8,4349.3,4672.9,3010.3,3920.6,3798.6,3954.4,4683.3,4066.6,4081.8,3987.1,3999.9,4007.1,4162.0,398.6,4052.5,145.0,208.7,850.5,604.3,279.9,128.5,167.5,237.2,58.0,18.6,-1.94827395,16.00546736,-0.40301207,9.52183063,0.11566926,-0.12367863,-3.10485437,5618427.692021,-0.52911452
3767.8,4349.3,4672.9,3010.3,3920.6,3798.6,3954.4,4683.3,4066.6,4081.8,3987.1,3999.9,4007.1,4162.0,398.6,4052.5,145.0,208.7,850.5,604.3,279.9,128.5,167.5,237.2,58.0,18.6,-1.94827395,16.00546736,-0.40301207,9.52183063,0.11566926,-0.12367863,-3.10485437,5618427.692021,-0.52911452
3777.3,4337.6,4674.9,3000.1,3924.9,3802.4,3955.7,4686.2,4064.4,4088.0,3984.8,3993.4,4003.7,4156.8,399.6,4056.4,149.6,201.3,849.3,596.2,270.5,129.8,164.1,227.5,58.0,21.0,-2.39360966,15.59319848,-0.13785389,9.60458827,0.10722079,-0.12517831,-3.51443004,5618881.4306293,-0.46681197
3777.3,4337.6,4674.9,3000.1,3924.9,3802.4,3955.7,4686.2,4064.4,4088.0,3984.8,3993.4,4003.7,4156.8,399.6,4056.4,149.6,201.3,849.3,596.2,270.5,129.8,164.1,227.5,58.0,21.0,-2.39360966,15.59319848,-0.13785389,9.60458827,0.10722079,-0.12517831,-3.51443004,5618881.4306293,-0.46681197
3771.1,4352.8,4678.5,3001.3,3932.5,3798.1,3957.3,4680.3,4070.9,4094.8,3989.8,3999.8,4004.2,4145.1,399.9,4052.6,154.6,198.9,854.5,603.5,278.5,132.8,160.6,230.9,58.0,18.4,-2.88929963,15.18287273,-0.35311298,9.46551087,0.11868774,-0.12701225,-3.97950451,5646352.97306314,-0.59580402
3771.1,4352.8,4678.5,3001.3,3932.5,3798.1,3957.3,4680.3,4070.9,4094.8,3989.8,3999.8,4004.2,4145.1,399.9,4052.6,154.6,198.9,854.5,603.5,278.5,132.8,160.6,230.9,58.0,18.4,-2.88929963,15.18287273,-0.35311298,9.46551087,0.11868774,-0.12701225,-3.97950451,5646352.97306314,-0.59580402
3771.1,4352.8,4678.5,3001.3,3932.5,3798.1,3957.3,4680.3,4070.9,4094.8,3989.8,3999.8,4004.2,4145.1,399.9,4052.6,154.6,198.9,854.5,603.5,278.5,132.8,160.6,230.9,58.0,18.4,-2.88929963,15.18287273,-0.35311298,9.46551087,0.11868774,-0.12701225,-3.97950451,5646352.97306314,-0.59580402
3771.1,4352.8,4678.5,3001.3,3932.5,3798.1,3957.3,4680.3,4070.9,4094.8,3989.8,3999.8,4004.2,4145.1,399.9,4052.6,154.6,198.9,854.5,603.5,278.5,132.8,160.6,230.9,58.0,18.4,-2.88929963,15.18287273,-0.35311298,9.46551087,0.11868774,-0.12701225,-3.97950451,5646352.97306314,-0.59580402
3775.9,4353.1,4677.6,3002.3,3924.7,3793.9,3950.6,4686.6,4077.1,4083.5,3993.9,3998.0,4004.0,4163.1,403.0,4051.3,147.8,199.5,853.9,603.5,287.7,127.1,171.5,234.1,58.0,27.1,-2.21822235,15.61438346,-0.35152547,9.46232556,0.11977887,-0.12725468,-3.55456915,5636376.08068894,-0.5827836999999999
3775.9,4353.1,4677.6,3002.3,3924.7,3793.9,3950.6,4686.6,4077.1,4083.5,3993.9,3998.0,4004.0,4163.1,403.0,4051.3,147.8,199.5,853.9,603.5,287.7,127.1,171.5,234.1,58.0,27.1,-2.21822235,15.61438346,-0.35152547,9.46232556,0.11977887,-0.12725468,-3.55456915,5636376.08068894,-0.5827836999999999
3775.9,4353.1,4677.6,3002.3,3924.7,3793.9,3950.6,4686.6,4077.1,4083.5,3993.9,3998.0,4004.0,4163.1,403.0,4051.3,147.8,199.5,853.9,603.5,287.7,127.1,171.5,234.1,58.0,27.1,-2.21822235,15.61438346,-0.35152547,9.46232556,0.11977887,-0.12725468,-3.55456915,5636376.08068894,-0.5827836999999999
3775.9,4353.1,4677.6,3002.3,3924.7,3793.9,3950.6,4686.6,4077.1,4083.5,3993.9,3998.0,4004.0,4163.1,403.0,4051.3,147.8,199.5,853.9,603.5,287.7,127.1,171.5,234.1,58.0,27.1,-2.21822235,15.61438346,-0.35152547,9.46232556,0.11977887,-0.12725468,-3.55456915,5636376.08068894,-0.5827836999999999
3775.9,4353.1,4677.6,3002.3,3924.7,3793.9,3950.6,4686.6,4077.1,4083.5,3993.9,3998.0,4004.0,4163.1,403.0,4051.3,147.8,199.5,853.9,603.5,287.7,127.1,171.5,234.1,58.0,27.1,-2.21822235,15.61438346,-0.35152547,9.46232556,0.11977887,-0.12725468,-3.55456915,5636376.08068894,-0.5827836999999999
3774.4,4352.8,4677.9,2999.2,3924.4,3798.4,3947.1,4684.1,4072.2,4087.6,3986.0,4003.4,4009.5,4159.3,400.8,4053.7,147.7,193.6,851.5,598.4,278.3,141.7,159.3,239.6,58.0,23.7,-2.00240025,15.94997336,-0.40744333,9.51000729,0.11658122,-0.12380383,-3.16832977,5641699.20597348,-0.55214564
3774.4,4352.8,4677.9,2999.2,3924.4,3798.4,3947.1,4684.1,4072.2,4087.6,3986.0,4003.4,4009.5,4159.3,400.8,4053.7,147.7,193.6,851.5,598.4,278.3,141.7,159.3,239.6,58.0,23.7,-2.00240025,15.94997336,-0.40744333,9.51000729,0.11658122,-0.12380383,-3.16832977,5641699.20597348,-0.55214564
3774.4,4352.8,4677.9,2999.2,3924.4,3798.4,3947.1,4684.1,4072.2,4087.6,3986.0,4003.4,4009.5,4159.3,400.8,4053.7,147.7,193.6,851.5,598.4,278.3,141.7,159.3,239.6,58.0,23.7,-2.00240025,15.94997336,-0.40744333,9.51000729,0.11658122,-0.12380383,-3.16832977,5641699.20597348,-0.55214564
3774.4,4352.8,4677.9,2999.2,3924.4,3798.4,3947.1,4684.1,4072.2,4087.6,3986.0,4003.4,4009.5,4159.3,400.8,4053.7,147.7,193.6,851.5,598.4,278.3,141.7,159.3,239.6,58.0,23.7,-2.00240025,15.94997336,-0.40744333,9.51000729,0.11658122,-0.12380383,-3.16832977,5641699.20597348,-0.55214564
3774.4,4352.8,4677.9,2999.2,3924.4,3798.4,3947.1,4684.1,4072.2,4087.6,3986.0,4003.4,4009.5,4159.3,400.8,4053.7,147.7,193.6,851.5,598.4,278.3,141.7,159.3,239.6,58.0,23.7,-2.00240025,15.94997336,-0.40744333,9.51000729,0.11658122,-0.12380383,-3.16832977,5641699.20597348,-0.55214564
3774.4,4352.8,4677.9,2999.2,3924.4,3798.4,3947.1,4684.1,4072.2,4087.6,3986.0,4003.4,4009.5,4159.3,400.8,4053.7,147.7,193.6,851.5,598.4,278.3,141.7,159.3,239.6,58.0,23.7,-2.00240025,15.94997336,-0.40744333,9.51000729,0.11658122,-0.12380383,-3.16832977,5641699.20597348,-0.55214564
3782.4,4341.9,4681.0,2996.1,3936.9,3795.3,3943.9,4681.6,4074.1,4080.9,3989.2,3993.8,4019.4,4164.0,388.9,4049.8,146.7,214.8,856.6,604.9,278.4,136.0,158.9,241.4,58.0,20.3,-2.11776644,15.85745221,-0.1477249,9.72722899,0.09971301,-0.11785981,-3.13234983,5518461.3625208,-0.36089166
3777.9,4349.7,4682.1,3010.6,3920.7,3797.9,3948.0,4683.1,4077.9,4090.5,3992.1,4003.7,4009.5,4162.5,397.2,4053.3,151.0,200.1,851.6,601.8,287.0,137.0,163.9,235.9,58.0,20.6,-1.77323978,16.14147364,-0.37911393,9.56096138,0.11294623,-0.12680228,-2.97890849,5627879.86542611,-0.48012236
3775.6,4356.1,4681.3,2997.5,3918.8,3793.0,3951.7,4684.6,4077.6,4092.6,3978.1,4004.7,4011.6,4160.0,400.9,4057.1,158.8,197.0,850.6,589.2,276.6,124.8,159.5,239.4,58.0,22.2,-1.57684691,16.20919629,-0.33202814,9.56793714,0.11434922,-0.12728112,-2.89410568,5626363.296358701,-0.48033958
3775.6,4356.1,4681.3,2997.5,3918.8,3793.0,3951.7,4684.6,4077.6,4092.6,3978.1,4004.7,4011.6,4160.0,400.9,4057.1,158.8,197.0,850.6,589.2,276.6,124.8,159.5,239.4,58.0,22.2,-1.57684691,16.20919629,-0.33202814,9.56793714,0.11434922,-0.12728112,-2.89410568,5626363.296358701,-0.48033958
3775.6,4356.1,4681.3,2997.5,3918.8,3793.0,3951.7,4684.6,4077.6,4092.6,3978.1,4004.7,4011.6,4160.0,400.9,4057.1,158.8,197.0,850.6,589.2,276.6,124.8,159.5,239.4,58.0,22.2,-1.57684691,16.20919629,-0.33202814,9.56793714,0.11434922,-0.12728112,-2.89410568,5626363.296358701,-0.48033958
3775.6,4356.1,4681.3,2997.5,3918.8,3793.0,3951.7,4684.6,4077.6,4092.6,3978.1,4004.7,4011.6,4160.0,400.9,4057.1,158.8,197.0,850.6,589.2,276.6,124.8,159.5,239.4,58.0,22.2,-1.57684691,16.20919629,-0.33202814,9.56793714,0.11434922,-0.12728112,-2.89410568,5626363.296358701,-0.48033958
3775.6,4356.1,4681.3,2997.5,3918.8,3793.0,3951.7,4684.6,4077.6,4092.6,3978.1,4004.7,4011.6,4160.0,400.9,4057.1,158.8,197.0,850.6,589.2,276.6,124.8,159.5,239.4,58.0,22.2,-1.57684691,16.20919629,-0.33202814,9.56793714,0.11434922,-0.12728112,-2.89410568,5626363.296358701,-0.48033958
3773.2,4352.6,4672.7,2999.2,3923.9,3798.9,3959.0,4692.0,4067.5,4080.1,3976.5,4002.8,4013.6,4154.2,394.4,4061.9,150.9,209.3,855.3,596.0,281.1,124.1,169.5,229.9,58.0,22.2,-1.66902771,16.11079074,-0.25997907,9.59384379,0.11138573,-0.12937277,-3.00506385,5573292.75376412,-0.46004951
3773.2,4352.6,4672.7,2999.2,3923.9,3798.9,3959.0,4692.0,4067.5,4080.1,3976.5,4002.8,4013.6,4154.2,394.4,4061.9,150.9,209.3,855.3,596.0,281.1,124.1,169.5,229.9,58.0,22.2,-1.66902771,16.11079074,-0.25997907,9.59384379,0.11138573,-0.12937277,-3.00506385,5573292.75376412,-0.46004951
3772.9,4349.0,4670.6,3005.3,3925.2,3808.3,3952.4,4694.3,4075.0,4082.4,3994.8,4014.3,4018.5,4153.2,399.9,4053.9,157.3,192.5,852.6,596.0,277.8,126.8,170.8,234.5,58.0,18.3,-1.58968585,16.35654492,-0.37574708,9.58422404,0.113277,-0.12252789,-2.7415085,5610676.36877097,-0.5329045
3778.3,4344.7,4666.4,3002.0,3925.7,3803.8,3954.1,4690.6,4065.1,4083.7,3988.7,3996.0,4005.3,4159.1,396.4,4053.9,146.1,201.3,853.0,605.5,281.1,138.0,165.0,240.1,58.0,24.1,-2.35337812,15.62756014,-0.21115272,9.56046051,0.11337493,-0.11774739,-3.43513569,5646269.40373269,-0.56446187
3778.3,4344.7,4666.4,3002.0,3925.7,3803.8,3954.1,4690.6,4065.1,4083.7,3988.7,3996.0,4005.3,4159.1,396.4,4053.9,146.1,201.3,853.0,605.5,281.1,138.0,165.0,240.1,58.0,24.1,-2.35337812,15.62756014,-0.21115272,9.56046051,0.11337493,-0.11774739,-3.43513569,5646269.40373269,-0.56446187
3776.3,4344.9,4675.0,2999.9,3929.5,3801.3,3960.2,4688.0,4068.6,4082.0,3985.7,4001.8,4011.7,4158.3,407.1,4060.0,150.3,204.6,850.3,599.4,278.6,133.0,170.4,234.5,58.0,15.2,-2.22452314,15.80140693,-0.24825792,9.57721714,0.10941406,-0.11885929,-3.2757417,5593429.61427331,-0.51897051
3776.3,4344.9,4675.0,2999.9,3929.5,3801.3,3960.2,4688.0,4068.6,4082.0,3985.7,4001.8,4011.7,4158.3,407.1,4060.0,150.3,204.6,850.3,599.4,278.6,133.0,170.4,234.5,58.0,15.2,-2.22452314,15.80140693,-0.24825792,9.57721714,0.10941406,-0.11885929,-3.2757417,5593429.61427331,-0.51897051
3776.3,4344.9,4675.0,2999.9,3929.5,3801.3,3960.2,4688.0,4068.6,4082.0,3985.7,4001.8,4011.7,4158.3,407.1,4060.0,150.3,204.6,850.3,599.4,278.6,133.0,170.4,234.5,58.0,15.2,-2.22452314,15.80140693,-0.24825792,9.57721714,0.10941406,-0.11885929,-3.2757417,5593429.61427331,-0.51897051
3776.3,4344.9,4675.0,2999.9,3929.5,3801.3,3960.2,4688.0,4068.6,4082.0,3985.7,4001.8,4011.7,4158.3,407.1,4060.0,150.3,204.6,850.3,599.4,278.6,133.0,170.4,234.5,58.0,15.2,-2.22452314,15.80140693,-0.24825792,9.57721714,0.10941406,-0.11885929,-3.2757417,5593429.61427331,-0.51897051
3777.9,4349.7,4682.1,3010.6,3920.7,3797.9,3948.0,4683.1,4077.9,4090.5,3992.1,4003.7,4009.5,4162.5,397.2,4053.3,151.0,200.1,851.6,601.8,287.0,137.0,163.9,235.9,58.0,20.6,-1.77323976,16.14147365,-0.37911386,9.56096141,0.11294623,-0.12680229,-2.97890848,5627879.86542611,-0.4801223
3777.9,4349.7,4682.1,3010.6,3920.7,3797.9,3948.0,4683.1,4077.9,4090.5,3992.1,4003.7,4009.5,4162.5,397.2,4053.3,151.0,200.1,851.6,601.8,287.0,137.0,163.9,235.9,58.0,20.6,-1.77323976,16.14147365,-0.37911386,9.56096141,0.11294623,-0.12680229,-2.97890848,5627879.86542611,-0.4801223
3777.9,4349.7,4682.1,3010.6,3920.7,3797.9,3948.0,4683.1,4077.9,4090.5,3992.1,4003.7,4009.5,4162.5,397.2,4053.3,151.0,200.1,851.6,601.8,287.0,137.0,163.9,235.9,58.0,20.6,-1.77323976,16.14147365,-0.37911386,9.56096141,0.11294623,-0.12680229,-2.97890848,5627879.86542611,-0.4801223
3777.9,4349.7,4682.1,3010.6,3920.7,3797.9,3948.0,4683.1,4077.9,4090.5,3992.1,4003.7,4009.5,4162.5,397.2,4053.3,151.0,200.1,851.6,601.8,287.0,137.0,163.9,235.9,58.0,20.6,-1.77323976,16.14147365,-0.37911386,9.56096141,0.11294623,-0.12680229,-2.97890848,5627879.86542611,-0.4801223
3777.9,4349.7,4682.1,3010.6,3920.7,3797.9,3948.0,4683.1,4077.9,4090.5,3992.1,4003.7,4009.5,4162.5,397.2,4053.3,151.0,200.1,851.6,601.8,287.0,137.0,163.9,235.9,58.0,20.6,-1.77323976,16.14147365,-0.37911386,9.56096141,0.11294623,-0.12680229,-2.97890848,5627879.86542611,-0.4801223
3782.1,4354.8,4671.3,3006.2,3924.4,3795.8,3958.7,4681.5,4063.6,4084.3,3991.0,4000.9,4010.7,4162.4,402.8,4050.4,154.0,197.8,848.1,596.2,276.6,141.3,157.1,229.8,58.0,20.6,-2.08553994,15.92091977,-0.2517828,9.51922513,0.11835401,-0.1321662,-3.22834612,5605085.2591431,-0.49814456
3772.6,4347.0,4673.2,2997.8,3924.4,3802.8,3954.6,4691.1,4072.6,4087.4,3982.4,4006.3,4015.9,4155.4,394.5,4060.6,153.0,203.2,838.4,598.5,291.5,134.1,162.5,227.4,58.0,15.7,-1.6410319,16.21764198,-0.27156557,9.59355277,0.1126127,-0.12633085,-2.92284235,5577607.28829923,-0.46883366
3772.6,4347.0,4673.2,2997.8,3924.4,3802.8,3954.6,4691.1,4072.6,4087.4,3982.4,4006.3,4015.9,4155.4,394.5,4060.6,153.0,203.2,838.4,598.5,291.5,134.1,162.5,227.4,58.0,15.7,-1.6410319,16.21764198,-0.27156557,9.59355277,0.1126127,-0.12633085,-2.92284235,5577607.28829923,-0.46883366
3772.6,4347.0,4673.2,2997.8,3924.4,3802.8,3954.6,4691.1,4072.6,4087.4,3982.4,4006.3,4015.9,4155.4,394.5,4060.6,153.0,203.2,838.4,598.5,291.5,134.1,162.5,227.4,58.0,15.7,-1.6410319,16.21764198,-0.27156557,9.59355277,0.1126127,-0.12633085,-2.92284235,5577607.28829923,-0.46883366
3772.6,4347.0,4673.2,2997.8,3924.4,3802.8,3954.6,4691.1,4072.6,4087.4,3982.4,4006.3,4015.9,4155.4,394.5,4060.6,153.0,203.2,838.4,598.5,291.5,134.1,162.5,227.4,58.0,15.7,-1.6410319,16.21764198,-0.27156557,9.59355277,0.1126127,-0.12633085,-2.92284235,5577607.28829923,-0.46883366
3772.6,4347.0,4673.2,2997.8,3924.4,3802.8,3954.6,4691.1,4072.6,4087.4,3982.4,4006.3,4015.9,4155.4,394.5,4060.6,153.0,203.2,838.4,598.5,291.5,134.1,162.5,227.4,58.0,15.7,-1.6410319,16.21764198,-0.27156557,9.59355277,0.1126127,-0.12633085,-2.92284235,5577607.28829923,-0.46883366
3773.1,4345.5,4669.2,3003.3,3924.2,3806.9,3955.6,4683.3,4074.5,4079.6,3984.3,4000.9,4011.0,4163.3,404.9,4060.0,152.0,199.7,848.2,604.5,277.1,134.2,158.4,226.7,58.0,20.9,-1.9715976,16.02340782,-0.24363746,9.59968073,0.11142085,-0.12897095,-3.10729859,5594270.79851143,-0.46111033
3773.1,4345.5,4669.2,3003.3,3924.2,3806.9,3955.6,4683.3,4074.5,4079.6,3984.3,4000.9,4011.0,4163.3,404.9,4060.0,152.0,199.7,848.2,604.5,277.1,134.2,158.4,226.7,58.0,20.9,-1.9715976000000002,16.02340782,-0.24363746,9.59968073,0.11142085,-0.12897095,-3.10729859,5594270.79851143,-0.46111033
