,GoodStudent,Age,SocioEcon,RiskAversion,VehicleYear,ThisCarDam,RuggedAuto,Accident,MakeModel,DrivQuality,Mileage,Antilock,DrivingSkill,SeniorTrain,ThisCarCost,Theft,CarValue,HomeBase,AntiTheft,PropCost,OtherCarCost,OtherCar,MedCost,Cushioning,Airbag,ILiCost,DrivHist
6154,0,0,1,1,0,3,0,3,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6155,0,1,1,0,0,1,0,1,0,0,3,0,0,0,0,0,0,1,0,2,2,1,2,0,0,0,1
6156,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,2,1,0,1,2,0,3,2
6157,0,1,2,1,1,2,0,2,3,2,3,1,1,0,1,0,2,2,0,1,0,0,1,2,1,0,2
6158,0,1,1,2,0,2,0,2,0,1,1,0,1,0,1,0,0,2,1,1,0,0,1,0,0,0,2
6159,1,1,2,0,1,2,1,2,3,2,3,1,2,0,1,0,2,2,1,1,0,0,1,2,1,0,2
6160,0,0,0,0,0,2,2,2,1,0,3,0,0,0,1,0,2,0,0,1,0,0,1,3,0,0,1
6161,0,1,0,2,0,2,0,2,0,2,3,0,2,0,1,0,1,0,1,1,0,0,1,0,0,0,2
6162,0,0,1,0,0,1,0,1,3,0,3,0,0,0,0,0,1,1,0,2,1,0,2,0,0,0,0
6163,0,0,0,1,0,2,0,2,0,1,2,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1
6164,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,2
6165,0,0,1,0,0,3,0,3,3,0,2,0,0,0,1,0,0,2,0,1,0,0,1,0,0,0,1
6166,0,0,0,1,0,1,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0
6167,0,1,0,0,0,2,1,2,1,1,2,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,2
6168,0,0,0,1,0,2,2,2,1,2,2,0,1,0,1,0,0,3,0,0,0,1,1,3,0,0,0
6169,0,2,1,0,1,2,2,2,1,1,2,1,1,1,1,0,2,1,0,1,0,1,1,3,1,0,2
6170,0,1,0,1,0,2,0,2,0,2,2,0,1,0,1,0,0,3,0,0,0,0,1,0,0,0,2
6171,0,2,1,2,1,2,2,2,1,2,1,0,2,1,1,0,2,3,1,1,0,0,1,3,1,0,2
6172,0,0,1,0,1,0,0,0,3,0,2,1,0,0,2,0,2,1,0,2,0,0,1,1,1,0,1
6173,0,0,0,0,1,2,1,2,0,2,3,0,2,0,1,0,1,3,0,0,0,0,1,2,1,0,2
6174,0,0,1,1,0,2,2,2,1,1,2,0,1,0,1,0,0,0,0,1,0,0,1,3,1,0,2
6175,1,1,2,1,1,3,1,3,1,0,3,1,0,0,1,0,2,3,1,1,0,0,1,3,1,0,1
6176,0,0,0,1,0,2,0,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,2
6177,0,0,1,0,0,2,0,2,3,0,2,0,0,0,1,0,0,2,0,1,0,0,1,0,0,0,1
6178,0,2,2,2,0,2,1,2,1,2,3,0,2,1,1,0,0,2,1,1,0,0,1,1,0,0,2
6179,0,0,1,2,0,2,0,2,3,1,3,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,2
6180,0,0,2,2,0,2,1,2,3,2,3,0,1,0,1,0,1,2,1,1,0,1,1,1,0,0,2
6181,0,0,1,0,1,2,2,2,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,3,1,0,2
6182,0,2,0,2,0,2,2,2,1,2,1,0,2,1,1,0,0,0,1,1,0,0,1,3,1,0,2
6183,0,0,0,0,0,2,0,2,0,1,2,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,2
6184,0,1,2,0,0,0,1,0,2,0,2,0,0,0,2,0,3,2,1,2,0,0,1,2,1,0,1
6185,0,1,1,0,0,3,2,0,1,0,1,0,0,0,1,0,0,2,0,2,1,0,1,2,0,0,0
6186,0,0,1,0,0,2,0,2,0,1,3,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,2
6187,0,2,0,0,1,1,1,1,0,0,2,0,0,0,1,0,1,0,0,0,2,1,0,2,1,0,1
6188,0,2,0,2,0,2,0,2,0,1,3,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,2
6189,0,0,0,1,0,2,0,2,0,2,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0
6190,0,2,1,2,0,0,1,0,0,0,3,0,0,1,1,0,0,2,1,0,2,1,1,1,0,0,0
6191,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,3,0,2,2,0,2,1,0,0,0
6192,0,0,2,1,0,2,2,2,1,1,2,0,1,0,1,0,1,1,0,0,0,0,1,2,0,0,1
6193,0,0,0,0,0,1,0,1,3,0,1,0,0,0,0,0,0,0,0,2,1,1,3,0,0,2,1
6194,0,1,0,0,0,2,1,2,1,0,3,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1
6195,0,2,1,0,0,1,1,1,1,0,2,0,0,0,0,0,0,1,1,2,1,0,1,1,0,0,1
6196,0,1,1,0,0,1,1,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0
6197,1,1,1,0,0,3,1,3,1,1,2,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,2
6198,0,1,0,0,0,3,0,3,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
6199,0,0,1,0,0,3,1,3,1,0,3,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1
6200,0,0,1,0,1,2,1,2,0,1,2,0,1,0,1,0,0,2,0,0,0,0,1,2,1,0,2
6201,0,0,1,0,0,2,2,2,1,1,2,0,1,0,1,0,0,1,0,0,0,1,1,2,0,0,2
6202,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,2,1,1,1,1,1,0,1
6203,0,2,1,2,0,2,1,2,1,1,2,0,1,1,1,0,1,2,1,0,0,1,1,2,0,0,2
6204,0,2,0,2,0,2,0,2,1,1,2,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,2
6205,0,0,0,1,0,1,0,1,0,0,3,0,1,0,0,0,1,0,0,2,1,0,1,0,0,0,2
6206,0,0,0,0,0,2,0,2,0,1,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2
6207,0,0,2,0,1,2,0,2,1,1,2,1,1,0,1,0,2,2,1,1,0,0,1,0,1,0,2
6208,0,0,0,1,0,2,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1
6209,0,0,0,1,0,2,0,2,0,1,2,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
6210,0,0,0,2,0,2,1,2,1,1,3,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,2
6211,0,2,1,0,0,2,1,2,1,1,2,0,1,0,1,0,0,2,0,0,0,0,1,2,0,0,2
6212,0,2,0,3,0,2,0,2,0,2,1,0,2,0,1,0,0,0,0,1,0,1,1,1,0,0,1
6213,0,0,1,0,0,1,0,1,3,0,1,0,0,0,0,0,0,3,0,2,1,1,1,1,0,0,1
6214,0,2,0,2,0,2,0,2,0,1,2,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2
6215,0,1,0,0,0,2,0,2,0,1,2,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,2
6216,1,1,2,1,1,2,2,2,2,2,3,1,1,0,1,0,3,0,0,1,0,0,1,3,1,0,1
6217,1,1,1,1,0,2,2,2,1,1,0,0,1,0,1,0,2,1,0,0,0,0,1,2,0,0,1
6218,0,2,2,1,1,0,1,0,1,0,3,0,1,0,0,0,1,1,1,0,0,0,1,2,1,0,2
6219,0,0,0,0,0,2,0,2,0,0,3,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1
6220,0,2,2,0,1,2,1,2,2,2,3,1,2,1,1,0,3,2,1,0,0,0,1,2,1,0,2
6221,0,0,2,0,1,2,1,2,2,1,3,1,1,0,1,0,3,2,1,1,0,0,1,3,1,0,2
6222,0,0,0,0,0,2,1,2,1,1,3,0,1,0,1,0,2,0,0,1,0,0,1,1,1,0,0
6223,0,1,0,1,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,2,2,0,1,1,0,0,1
6224,0,2,1,2,0,3,0,3,0,2,2,0,2,1,1,0,0,1,1,1,0,0,1,0,0,0,2
6225,0,0,1,0,0,2,1,2,0,1,2,0,1,0,1,0,0,2,0,1,0,0,1,1,0,0,2
6226,0,2,1,2,0,2,1,2,1,2,2,0,2,1,1,0,2,2,1,1,0,0,1,1,0,0,2
6227,0,0,0,0,0,1,0,1,3,0,3,0,0,0,2,0,2,0,0,2,0,0,1,1,0,0,1
6228,0,1,0,1,0,3,1,0,1,0,2,0,0,0,1,0,0,0,0,0,2,1,3,0,0,2,1
6229,0,0,1,1,0,1,1,1,1,0,2,0,1,0,0,0,0,3,0,2,2,0,1,2,1,2,0
6230,0,2,2,0,1,2,1,2,2,1,2,1,1,0,1,0,3,2,1,0,0,0,1,2,1,0,2
6231,0,2,2,2,1,2,1,2,1,2,3,1,2,1,1,0,2,2,1,0,0,0,1,2,1,0,2
6232,0,0,2,1,1,2,0,2,3,0,3,1,0,0,1,0,2,1,0,1,0,0,1,1,1,0,1
6233,0,0,1,0,1,2,1,2,1,1,2,0,1,0,1,0,2,2,0,1,0,0,1,3,1,0,2
6234,0,0,0,0,0,2,0,2,3,1,3,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0
6235,0,1,1,0,0,2,0,2,0,2,1,0,2,0,1,0,0,1,0,0,0,0,1,1,0,0,2
6236,0,0,1,0,0,3,1,3,1,0,0,0,0,0,1,0,2,1,0,1,0,0,1,1,0,0,1
6237,0,2,0,0,1,2,0,2,1,1,1,0,1,0,1,0,2,0,1,0,0,0,1,1,1,0,2
6238,0,0,2,0,1,0,1,0,2,0,3,1,0,0,2,0,3,1,0,2,0,0,1,3,1,0,0
6239,0,2,0,2,0,2,0,2,0,1,2,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,2
6240,0,0,1,2,0,2,0,2,0,1,3,0,1,0,1,0,0,2,1,1,0,0,1,1,0,0,2
6241,0,1,0,1,0,2,0,2,0,2,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2
6242,0,0,1,0,1,2,0,2,1,1,2,0,1,0,1,0,2,1,0,1,0,0,1,1,1,0,1
6243,0,0,2,0,0,1,1,1,2,0,3,0,0,0,2,0,3,1,1,2,2,0,1,2,0,0,0
6244,0,0,0,1,1,2,1,2,0,2,3,0,1,0,1,0,1,0,0,1,0,1,1,3,1,0,1
6245,0,0,2,0,1,2,2,2,2,1,1,1,1,0,1,0,3,2,1,1,0,0,1,3,1,0,2
6246,0,1,0,2,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2
6247,0,0,2,1,1,0,0,3,3,0,2,1,1,0,2,0,2,3,0,2,0,0,1,0,1,0,2
6248,0,0,1,0,0,2,1,2,1,1,3,0,1,0,1,0,0,2,0,1,0,1,1,2,0,0,1
6249,0,1,0,1,0,2,1,2,0,0,2,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1
6250,0,0,2,2,0,1,0,1,0,0,2,0,0,0,1,0,0,2,1,2,1,0,2,0,0,2,1
6251,0,1,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,2
6252,0,0,1,0,0,2,2,2,1,1,3,0,1,0,1,0,0,1,0,1,0,0,1,3,0,0,2
6253,0,1,0,1,0,2,0,2,0,2,3,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,2
6254,0,1,1,1,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1
6255,0,0,1,0,0,0,1,0,1,0,2,0,0,0,1,0,0,2,0,2,1,1,1,1,0,0,1
6256,0,0,0,1,1,2,0,2,0,1,3,0,1,0,1,0,2,0,0,1,0,1,1,0,1,0,0
6257,0,0,2,1,1,2,1,2,2,1,3,1,1,0,1,0,3,3,0,1,0,0,1,2,1,0,1
6258,0,2,0,0,0,2,0,2,0,1,3,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,2
6259,0,1,0,1,0,2,0,2,0,2,2,0,2,0,1,0,0,1,0,1,0,0,1,1,0,0,2
6260,0,0,1,1,0,2,2,2,1,1,2,0,1,0,1,0,0,1,0,0,0,0,1,3,0,0,2
6261,0,1,0,1,0,2,0,2,3,0,3,0,0,0,1,0,2,1,0,1,0,1,1,0,1,0,1
6262,0,2,0,0,0,2,0,2,0,2,0,0,2,1,1,0,1,3,0,1,0,1,1,1,0,0,2
6263,0,0,0,2,0,2,0,2,0,1,2,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,2
6264,0,0,0,0,0,2,0,2,3,1,2,0,1,0,1,0,2,0,0,1,0,0,1,1,0,0,2
6265,0,0,2,2,1,2,2,2,2,1,2,1,1,0,1,0,3,2,1,1,0,1,1,3,1,0,2
6266,0,2,2,2,1,2,1,2,1,2,3,0,2,0,1,0,2,2,1,1,0,0,1,2,1,0,2
6267,0,2,1,2,0,3,2,3,1,0,3,0,0,1,1,0,0,2,1,1,0,0,1,3,1,0,1
6268,0,2,2,0,1,3,0,3,3,1,3,0,1,1,1,0,2,2,0,0,0,0,1,2,1,0,0
6269,0,0,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,2,1,0,2,1,1,3,2
6270,0,0,0,0,0,2,1,2,0,2,2,0,2,0,1,0,0,1,0,0,0,1,1,1,0,0,2
6271,0,0,1,0,0,2,2,2,1,1,3,0,1,0,1,0,0,1,0,0,0,0,1,2,0,0,2
6272,0,0,0,0,0,2,1,2,1,1,2,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,2
6273,0,0,2,0,1,2,1,2,2,2,3,1,2,0,1,0,3,2,1,1,0,0,1,3,1,0,2
6274,0,1,1,0,0,0,0,3,3,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
6275,0,2,0,2,1,2,1,2,1,2,3,0,2,1,1,0,2,0,1,1,0,0,1,3,1,0,2
6276,0,0,1,2,0,2,1,2,1,2,3,0,2,0,1,0,0,2,1,1,0,0,1,1,0,0,2
6277,0,0,0,1,0,2,2,2,1,0,2,0,0,0,1,0,0,0,0,0,0,1,1,3,0,0,1
6278,0,0,2,2,1,2,2,2,2,2,2,1,2,0,1,0,3,2,1,0,0,0,1,3,1,0,2
6279,0,1,1,1,1,2,0,2,1,0,3,0,0,0,1,0,2,1,0,0,0,0,1,0,1,0,1
6280,0,0,1,0,0,2,2,2,1,1,3,0,1,0,1,0,0,2,0,1,0,1,1,2,0,0,2
6281,0,0,1,0,0,2,1,2,1,1,2,0,1,0,1,0,0,1,0,1,0,1,1,2,0,0,2
6282,0,1,1,0,1,3,0,3,3,0,3,1,0,0,1,0,2,1,0,0,0,0,1,2,1,0,1
6283,0,0,0,0,1,2,1,2,0,1,3,0,1,0,1,0,1,0,0,0,0,1,1,2,1,0,2
6284,0,1,1,1,0,0,1,0,1,0,3,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,1
6285,0,0,0,1,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1
6286,0,0,0,2,0,2,0,2,0,1,3,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,2
6287,0,2,0,2,0,0,0,0,0,0,3,0,0,1,0,0,1,3,1,0,0,0,3,0,0,0,1
6288,0,2,2,2,1,2,1,2,1,1,3,0,1,1,1,0,2,2,1,1,0,0,1,3,1,0,2
6289,0,0,0,0,0,1,0,1,3,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
6290,0,0,2,0,0,2,1,2,2,1,2,0,1,0,1,0,1,2,1,1,0,0,1,2,1,0,2
6291,0,2,2,0,1,2,0,2,3,0,0,1,0,0,1,0,1,3,0,1,0,0,1,0,1,0,1
6292,0,0,0,1,1,2,0,2,0,0,2,0,0,0,1,0,2,0,0,0,0,1,1,0,1,0,1
6293,0,0,1,0,1,2,1,3,1,0,3,1,0,0,1,0,2,3,0,1,0,0,1,2,1,0,1
6294,0,0,1,1,0,2,1,2,1,2,3,0,1,0,1,0,1,0,0,0,0,0,1,2,0,0,0
6295,0,1,1,0,1,2,1,2,0,1,2,0,1,0,1,0,1,2,0,1,0,0,1,2,1,0,2
6296,0,0,2,0,1,2,1,2,1,0,0,1,0,0,1,0,2,2,0,1,0,0,1,3,1,0,1
6297,0,1,1,0,1,2,1,2,0,1,1,0,1,0,1,0,1,3,1,1,0,0,1,3,1,0,0
6298,0,0,2,0,0,2,1,2,1,1,3,0,1,0,1,0,0,1,1,1,0,0,1,3,1,0,2
6299,0,0,0,2,0,2,0,2,0,2,3,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,2
6300,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0
6301,0,0,2,2,0,1,1,1,2,0,3,0,0,0,2,0,3,2,1,2,2,0,1,2,1,0,2
6302,0,2,0,2,0,2,0,2,0,1,3,0,1,1,1,0,0,3,1,1,0,1,1,0,0,0,2
6303,1,1,1,1,0,2,0,2,0,0,2,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1
6304,0,0,2,0,1,2,0,2,3,1,1,1,1,0,1,0,1,2,1,1,0,0,1,0,1,0,0
6305,0,0,0,1,0,2,0,2,0,1,2,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
6306,0,2,0,2,0,2,0,2,0,1,1,0,1,1,1,0,0,3,1,0,0,1,1,0,0,0,2
6307,0,0,2,2,1,2,2,2,2,1,3,1,1,0,1,0,3,2,1,1,0,0,1,3,1,0,2
6308,0,1,0,0,0,2,0,2,0,1,3,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,2
6309,0,0,2,1,1,2,1,2,1,1,0,1,1,0,1,0,2,2,1,1,0,0,1,2,1,0,2
6310,0,2,0,2,0,2,1,2,0,2,3,0,2,1,1,0,1,0,1,0,0,1,1,1,0,0,2
6311,0,0,0,1,0,2,0,2,0,2,2,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0
6312,0,0,0,0,0,2,0,2,0,2,2,0,2,0,1,0,0,3,0,0,0,1,1,0,0,0,2
6313,0,0,0,1,0,2,0,2,0,2,3,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,2
6314,0,2,0,2,0,2,0,2,0,1,2,0,1,1,1,0,0,3,1,1,0,0,1,1,0,0,2
6315,0,2,1,2,0,2,2,2,1,2,2,0,2,1,1,0,0,3,1,1,0,0,1,2,0,0,2
6316,0,0,0,0,0,2,0,2,0,1,3,0,1,0,1,0,0,3,0,1,0,1,1,1,0,0,2
6317,0,1,1,0,0,2,0,2,0,1,3,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,2
6318,0,0,2,1,1,0,1,0,2,0,3,1,0,0,2,0,3,0,0,3,1,1,1,2,1,0,1
6319,0,1,2,1,1,1,0,1,3,0,3,1,0,0,2,0,2,0,1,2,2,0,1,0,1,0,1
6320,0,0,0,0,1,2,0,2,0,2,2,0,2,0,1,0,1,0,0,1,0,1,1,2,1,0,2
6321,0,0,0,0,0,2,0,2,3,1,2,0,1,0,1,0,1,3,0,1,0,1,1,1,0,0,2
6322,0,1,0,1,0,1,0,1,0,0,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
6323,0,0,1,0,0,2,1,2,1,1,3,0,1,0,1,0,2,1,0,0,0,1,1,1,0,0,2
6324,0,0,2,0,1,2,1,2,1,1,2,0,1,0,1,0,2,2,1,1,0,0,1,2,1,0,2
6325,0,1,0,1,1,3,0,3,0,0,2,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1
6326,0,0,2,0,1,2,1,2,1,1,3,0,1,0,1,0,2,2,0,1,0,1,1,3,1,0,2
6327,0,1,1,1,0,2,1,2,1,0,3,0,0,0,1,0,0,3,0,0,0,0,1,2,0,0,1
6328,0,1,1,2,0,3,0,3,0,0,3,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,1
6329,0,2,1,0,0,3,0,3,1,1,2,0,1,1,1,0,0,3,0,1,0,0,1,1,0,0,0
6330,1,1,1,0,1,2,0,2,3,1,1,1,1,0,1,0,2,3,0,1,0,0,1,1,1,0,2
6331,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,1,0,0,2,1,0,2,1,1,0,1
6332,0,0,0,0,0,2,0,2,3,1,2,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,2
6333,0,0,1,0,0,2,2,2,1,1,2,0,1,0,1,0,1,1,0,0,0,0,1,3,1,0,2
6334,0,0,0,0,0,2,0,2,0,0,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
6335,0,0,0,1,0,1,1,1,1,0,3,0,1,0,0,0,0,0,0,3,1,0,1,1,0,2,0
6336,0,0,0,2,0,2,1,2,1,1,2,0,1,0,1,0,0,1,1,1,0,0,1,2,0,0,2
6337,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1
6338,0,0,0,1,1,2,1,2,1,1,0,1,1,0,1,0,2,1,0,1,0,1,1,3,1,0,0
6339,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
6340,0,0,0,1,0,2,0,2,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,2
6341,0,0,0,0,0,2,0,2,0,1,3,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0
6342,0,0,1,0,1,2,0,2,0,0,2,0,0,0,1,0,0,3,0,1,0,0,1,0,1,0,0
6343,0,0,0,0,1,2,1,2,0,1,3,0,1,0,1,0,1,0,1,0,0,0,1,3,1,0,2
6344,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,1
6345,0,0,1,1,0,2,0,2,3,1,2,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
6346,0,0,2,0,1,2,1,2,2,1,3,1,1,0,1,0,3,2,1,0,0,0,1,2,1,0,2
6347,0,0,2,0,1,2,0,2,1,1,1,0,1,0,1,0,2,2,1,1,0,0,1,0,1,0,2
6348,0,2,0,2,1,2,0,2,0,1,2,0,1,1,1,0,1,0,1,1,0,0,1,2,1,0,2
6349,1,1,1,0,0,2,1,2,1,1,2,0,1,0,1,0,0,2,0,1,0,1,1,1,0,0,2
6350,0,0,0,0,0,2,0,2,0,1,2,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0
6351,0,0,2,2,1,2,1,2,1,1,3,0,1,0,1,0,2,2,1,1,0,0,1,2,1,0,0
6352,0,2,1,2,0,2,1,2,1,2,3,0,2,1,1,0,1,2,1,1,0,0,1,1,0,0,2
6353,0,0,2,0,0,2,0,2,3,1,3,1,1,0,1,0,2,1,0,1,0,0,1,0,0,0,0
6354,0,2,0,0,0,2,0,2,0,1,3,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,2
6355,1,1,2,0,1,2,1,2,2,1,2,1,1,0,1,0,3,2,1,1,0,0,1,1,1,0,2
6356,0,0,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,1
6357,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1
6358,0,0,1,0,0,2,0,2,3,1,3,0,1,0,1,0,2,1,0,1,0,0,1,0,0,0,2
6359,0,1,0,2,1,2,0,2,0,1,1,0,1,0,1,0,2,0,1,1,0,0,1,1,1,0,2
6360,0,0,1,0,0,2,0,2,3,1,2,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,2
6361,0,0,1,0,0,2,0,2,3,0,3,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1
6362,0,0,1,0,1,2,0,2,1,1,2,0,1,0,1,0,2,2,0,1,0,0,1,1,1,0,0
6363,0,0,1,2,0,2,1,2,1,0,3,0,0,0,1,0,1,2,1,1,0,0,1,2,1,0,0
6364,0,2,1,2,0,2,1,2,1,1,3,0,1,1,1,0,1,2,1,1,0,1,1,2,0,0,2
6365,0,0,0,1,1,3,1,3,1,0,2,0,0,0,1,0,2,0,0,1,0,0,1,2,1,0,1
6366,0,2,0,1,0,2,1,2,1,0,3,0,1,0,1,0,1,0,0,1,0,0,1,2,0,0,0
6367,0,2,2,2,1,2,1,2,2,1,0,1,1,1,1,0,3,2,1,1,0,0,1,2,1,0,2
6368,0,0,0,0,0,2,2,2,1,1,3,0,1,0,1,0,0,3,0,1,0,0,1,2,0,0,2
6369,0,2,0,2,1,2,0,2,0,1,3,0,1,1,1,0,1,0,1,1,0,0,1,2,1,0,0
6370,0,0,0,1,1,2,1,2,0,1,2,0,1,0,1,0,1,0,0,1,0,1,1,3,1,0,0
6371,0,0,1,0,1,3,0,3,1,0,2,0,0,0,1,0,2,2,0,1,0,0,1,0,1,0,1
6372,0,2,0,2,1,2,1,2,0,2,2,0,1,1,1,0,0,0,0,1,0,1,1,3,1,0,2
6373,0,0,0,0,0,2,0,2,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,2
6374,0,0,0,2,0,2,0,2,0,2,3,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,2
6375,0,0,0,0,0,2,2,2,1,1,2,0,1,0,1,0,0,0,0,1,0,0,1,2,0,0,2
6376,0,1,2,0,0,0,1,0,2,0,2,0,0,0,2,0,3,2,1,2,2,0,1,2,1,0,1
6377,0,2,1,2,0,2,1,2,1,1,2,0,1,1,1,0,2,2,1,1,0,0,1,1,0,0,1
6378,0,0,3,1,1,2,0,2,3,2,3,1,1,0,1,0,2,2,1,1,0,0,1,0,1,0,2
6379,0,0,1,3,1,2,2,3,1,1,2,0,1,0,1,0,2,0,0,0,0,0,1,3,1,0,0
6380,0,2,2,0,1,2,2,2,2,1,3,1,1,1,1,0,3,2,1,1,0,0,1,3,1,0,2
6381,0,0,0,1,1,2,0,2,3,1,2,1,1,0,1,0,2,0,0,1,0,0,1,1,1,0,0
6382,0,0,0,0,0,2,0,2,3,1,2,0,1,0,1,0,2,0,0,0,0,1,1,0,0,0,2
6383,0,0,1,0,0,2,0,2,0,1,2,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,2
6384,0,2,1,2,0,2,1,2,1,2,0,0,2,1,1,0,2,2,1,0,0,0,1,2,0,0,2
6385,0,0,1,0,0,2,1,2,1,1,1,0,1,0,1,0,0,2,0,1,0,1,1,1,0,0,2
6386,0,0,0,1,0,2,0,2,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1
6387,0,2,1,0,0,2,0,2,3,0,3,0,0,0,1,0,1,3,0,1,0,0,1,1,0,0,0
6388,0,0,3,2,1,0,0,0,3,0,1,1,0,0,2,0,2,2,1,2,2,0,1,1,1,0,1
6389,0,1,0,0,1,2,0,2,0,1,2,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,2
6390,0,1,1,0,0,2,2,2,1,1,1,0,1,0,1,0,0,3,0,1,0,0,1,3,0,0,2
6391,0,0,0,1,1,2,1,2,1,1,1,0,1,0,1,0,2,0,0,0,0,0,1,2,1,0,1
6392,0,0,0,0,0,2,0,2,1,1,2,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,2
6393,0,0,1,0,0,2,2,2,1,1,2,0,1,0,1,0,0,1,0,0,0,0,1,2,0,0,2
6394,1,1,1,0,0,2,0,2,0,1,2,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,2
6395,0,0,0,0,0,2,0,2,0,1,2,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,2
